Name,Sweep (T1),,,
Date,27/09/2024,,,
Time,10:13:36 p. m.,,,
GPS Latitude,- - -,,,
GPS Longitude,- - -,,,
GPS Altitude,- - -,,,
Instrument,FPH - 101211,,,
Firmware Version,V2.60,,,
Instrument Mode,Spectrum Analyzer,,,
Meas Mode,Spectrogram,,,
Uplink,- - -,,,
Downlink,- - -,,,
Channel,- - -,,,
400564668.239437,-85.0236206054688,,,
400635090.774648,-85.558708190918,,,
400705513.309859,-85.2433853149414,,,
400775935.84507,-84.9763565063477,,,
400846358.380282,-86.067741394043,,,
400916780.915493,-85.139045715332,,,
400987203.450704,-85.2771682739258,,,
401057625.985915,-85.5336074829102,,,
401128048.521127,-84.5128860473633,,,
401198471.056338,-84.8512344360352,,,
401268893.591549,-85.2036666870117,,,
401339316.126761,-84.7853698730469,,,
401409738.661972,-85.669319152832,,,
401480161.197183,-84.5901718139648,,,
401550583.732394,-84.6770858764648,,,
401621006.267606,-84.8038101196289,,,
401691428.802817,-86.0170288085938,,,
401761851.338028,-84.4636993408203,,,
401832273.873239,-83.9585876464844,,,
401902696.408451,-84.7890472412109,,,
401973118.943662,-84.5112533569336,,,
402043541.478873,-85.5525588989258,,,
402113964.014085,-84.6354827880859,,,
402184386.549296,-84.3628845214844,,,
402254809.084507,-83.9042205810547,,,
402325231.619718,-84.2648239135742,,,
402395654.15493,-85.1900939941406,,,
402466076.690141,-84.4506378173828,,,
402536499.225352,-84.7233276367188,,,
402606921.760563,-84.3733901977539,,,
402677344.295775,-85.2509384155273,,,
402747766.830986,-86.528694152832,,,
402818189.366197,-85.7645645141602,,,
402888611.901408,-84.6882019042969,,,
402959034.43662,-86.2192230224609,,,
403029456.971831,-84.0974578857422,,,
403099879.507042,-84.9886856079102,,,
403170302.042253,-85.360481262207,,,
403240724.577465,-86.1409912109375,,,
403311147.112676,-84.6744918823242,,,
403381569.647887,-85.3659439086914,,,
403451992.183099,-84.9475784301758,,,
403522414.71831,-84.0240478515625,,,
403592837.253521,-86.26513671875,,,
403663259.788732,-84.0870590209961,,,
403733682.323944,-85.7487716674805,,,
403804104.859155,-84.9887924194336,,,
403874527.394366,-84.8104095458984,,,
403944949.929577,-85.0476989746094,,,
404015372.464789,-84.4748229980469,,,
404085795,-85.8588943481445,,,
404156217.535211,-85.6377944946289,,,
404226640.070423,-85.1378784179688,,,
404297062.605634,-85.167366027832,,,
404367485.140845,-85.1407241821289,,,
404437907.676056,-85.4869003295898,,,
404508330.211268,-85.6879196166992,,,
404578752.746479,-84.1546478271484,,,
404649175.28169,-84.0915679931641,,,
404719597.816901,-85.3130798339844,,,
404790020.352113,-85.137336730957,,,
404860442.887324,-84.4045257568359,,,
404930865.422535,-84.9012222290039,,,
405001287.957747,-85.5038833618164,,,
405071710.492958,-86.1784133911133,,,
405142133.028169,-85.3391265869141,,,
405212555.56338,-85.1120758056641,,,
405282978.098592,-84.2309494018555,,,
405353400.633803,-84.3421249389648,,,
405423823.169014,-84.8483963012695,,,
405494245.704225,-85.0335083007813,,,
405564668.239437,-85.2076721191406,,,
405635090.774648,-86.0195770263672,,,
405705513.309859,-85.0464859008789,,,
405775935.84507,-85.3823165893555,,,
405846358.380282,-84.6081237792969,,,
405916780.915493,-84.7072830200195,,,
405987203.450704,-84.8351516723633,,,
406057625.985915,-85.5553741455078,,,
406128048.521127,-85.3784332275391,,,
406198471.056338,-85.7538681030273,,,
406268893.591549,-84.7232666015625,,,
406339316.126761,-85.3892974853516,,,
406409738.661972,-84.6412963867188,,,
406480161.197183,-85.384521484375,,,
406550583.732394,-84.3603363037109,,,
406621006.267606,-85.7016372680664,,,
406691428.802817,-85.8008804321289,,,
406761851.338028,-85.1635055541992,,,
406832273.873239,-85.3213500976563,,,
406902696.408451,-84.5658493041992,,,
406973118.943662,-83.9989624023438,,,
407043541.478873,-85.4225845336914,,,
407113964.014085,-84.3424835205078,,,
407184386.549296,-84.9626693725586,,,
407254809.084507,-85.0139236450195,,,
407325231.619718,-84.9091415405273,,,
407395654.15493,-84.7106170654297,,,
407466076.690141,-85.93017578125,,,
407536499.225352,-86.5508804321289,,,
407606921.760563,-85.5000305175781,,,
407677344.295775,-84.7422866821289,,,
407747766.830986,-85.7657623291016,,,
407818189.366197,-85.7151947021484,,,
407888611.901408,-84.8525924682617,,,
407959034.43662,-84.5128555297852,,,
408029456.971831,-86.099967956543,,,
408099879.507042,-85.6080017089844,,,
408170302.042253,-85.4890747070313,,,
408240724.577465,-85.5673904418945,,,
408311147.112676,-85.4255218505859,,,
408381569.647887,-85.4543685913086,,,
408451992.183099,-85.357048034668,,,
408522414.71831,-84.5686340332031,,,
408592837.253521,-84.9385070800781,,,
408663259.788732,-85.5916900634766,,,
408733682.323944,-85.4056930541992,,,
408804104.859155,-86.1434555053711,,,
408874527.394366,-85.8619995117188,,,
408944949.929577,-85.6051940917969,,,
409015372.464789,-85.8208389282227,,,
409085795,-84.8525543212891,,,
409156217.535211,-84.3604125976563,,,
409226640.070423,-84.7376174926758,,,
409297062.605634,-85.9168853759766,,,
409367485.140845,-85.0879287719727,,,
409437907.676056,-84.5621566772461,,,
409508330.211268,-84.6553115844727,,,
409578752.746479,-85.0787582397461,,,
409649175.28169,-84.9848861694336,,,
409719597.816901,-85.2408752441406,,,
409790020.352113,-85.2103500366211,,,
409860442.887324,-84.9979476928711,,,
409930865.422535,-84.7425003051758,,,
410001287.957747,-84.8154296875,,,
410071710.492958,-85.699089050293,,,
410142133.028169,-85.3454055786133,,,
410212555.56338,-84.8332138061523,,,
410282978.098592,-85.451530456543,,,
410353400.633803,-85.4223861694336,,,
410423823.169014,-85.5238037109375,,,
410494245.704225,-85.4746475219727,,,
410564668.239437,-85.3442687988281,,,
410635090.774648,-84.7136917114258,,,
410705513.309859,-84.5819320678711,,,
410775935.84507,-84.9891891479492,,,
410846358.380282,-85.0964660644531,,,
410916780.915493,-85.0628662109375,,,
410987203.450704,-84.1257476806641,,,
411057625.985915,-85.01953125,,,
411128048.521127,-85.6297607421875,,,
411198471.056338,-85.4227905273438,,,
411268893.591549,-85.4006881713867,,,
411339316.126761,-86.1203994750977,,,
411409738.661972,-85.1854629516602,,,
411480161.197183,-85.2835540771484,,,
411550583.732394,-85.8654556274414,,,
411621006.267606,-84.9891204833984,,,
411691428.802817,-85.0364532470703,,,
411761851.338028,-85.6866912841797,,,
411832273.873239,-84.5190048217773,,,
411902696.408451,-84.3780288696289,,,
411973118.943662,-83.838493347168,,,
412043541.478873,-84.8725891113281,,,
412113964.014085,-85.4111480712891,,,
412184386.549296,-85.3041763305664,,,
412254809.084507,-85.6630706787109,,,
412325231.619718,-85.4852523803711,,,
412395654.15493,-85.0214157104492,,,
412466076.690141,-84.4074249267578,,,
412536499.225352,-84.6712646484375,,,
412606921.760563,-85.3167419433594,,,
412677344.295775,-85.3744277954102,,,
412747766.830986,-85.6273651123047,,,
412818189.366197,-85.5744857788086,,,
412888611.901408,-84.6164703369141,,,
412959034.43662,-84.698844909668,,,
413029456.971831,-85.455322265625,,,
413099879.507042,-85.1151885986328,,,
413170302.042253,-84.6440887451172,,,
413240724.577465,-84.6119155883789,,,
413311147.112676,-85.1687088012695,,,
413381569.647887,-84.9495849609375,,,
413451992.183099,-85.2791519165039,,,
413522414.71831,-85.0535202026367,,,
413592837.253521,-85.1314926147461,,,
413663259.788732,-84.7907409667969,,,
413733682.323944,-85.3675003051758,,,
413804104.859155,-85.7005157470703,,,
413874527.394366,-85.3236694335938,,,
413944949.929577,-84.5601577758789,,,
414015372.464789,-84.2846221923828,,,
414085795,-83.8917541503906,,,
414156217.535211,-84.3489151000977,,,
414226640.070423,-84.8067092895508,,,
414297062.605634,-84.2505493164063,,,
414367485.140845,-84.6058120727539,,,
414437907.676056,-85.1271362304688,,,
414508330.211268,-85.0378189086914,,,
414578752.746479,-84.5206909179688,,,
414649175.28169,-84.9525604248047,,,
414719597.816901,-83.8759613037109,,,
414790020.352113,-84.4485855102539,,,
414860442.887324,-84.9705657958984,,,
414930865.422535,-84.7355728149414,,,
415001287.957747,-84.9887619018555,,,
415071710.492958,-84.7492980957031,,,
415142133.028169,-84.6549224853516,,,
415212555.56338,-84.5808944702148,,,
415282978.098592,-84.6864776611328,,,
415353400.633803,-84.5680465698242,,,
415423823.169014,-84.3506164550781,,,
415494245.704225,-84.8784637451172,,,
415564668.239437,-86.2025451660156,,,
415635090.774648,-85.5010147094727,,,
415705513.309859,-85.6613540649414,,,
415775935.84507,-84.6739120483398,,,
415846358.380282,-84.2154998779297,,,
415916780.915493,-84.606803894043,,,
415987203.450704,-85.3218307495117,,,
416057625.985915,-85.58837890625,,,
416128048.521127,-85.270881652832,,,
416198471.056338,-84.6544418334961,,,
416268893.591549,-84.4915390014648,,,
416339316.126761,-84.6313095092773,,,
416409738.661972,-84.6420211791992,,,
416480161.197183,-84.7559814453125,,,
416550583.732394,-84.5896301269531,,,
416621006.267606,-84.0702438354492,,,
416691428.802817,-85.4291381835938,,,
416761851.338028,-85.5805969238281,,,
416832273.873239,-85.3889007568359,,,
416902696.408451,-85.8326110839844,,,
416973118.943662,-86.0569458007813,,,
417043541.478873,-85.3954010009766,,,
417113964.014085,-84.8911590576172,,,
417184386.549296,-84.7117233276367,,,
417254809.084507,-85.3505096435547,,,
417325231.619718,-85.5124435424805,,,
417395654.15493,-84.8215408325195,,,
417466076.690141,-84.9503707885742,,,
417536499.225352,-85.1610412597656,,,
417606921.760563,-85.5908050537109,,,
417677344.295775,-85.8084106445313,,,
417747766.830986,-85.5081939697266,,,
417818189.366197,-84.83740234375,,,
417888611.901408,-84.7715911865234,,,
417959034.43662,-85.2025299072266,,,
418029456.971831,-85.4351654052734,,,
418099879.507042,-85.1446762084961,,,
418170302.042253,-84.6891784667969,,,
418240724.577465,-85.0084838867188,,,
418311147.112676,-85.1670303344727,,,
418381569.647887,-85.0089569091797,,,
418451992.183099,-84.9916687011719,,,
418522414.71831,-85.2107696533203,,,
418592837.253521,-85.3102493286133,,,
418663259.788732,-85.3668975830078,,,
418733682.323944,-85.042724609375,,,
418804104.859155,-85.1109390258789,,,
418874527.394366,-84.7897567749023,,,
418944949.929577,-84.8059616088867,,,
419015372.464789,-85.4877090454102,,,
419085795,-85.1368713378906,,,
419156217.535211,-84.196891784668,,,
419226640.070423,-84.3567047119141,,,
419297062.605634,-84.1100463867188,,,
419367485.140845,-84.4372863769531,,,
419437907.676056,-84.5142593383789,,,
419508330.211268,-83.2489318847656,,,
419578752.746479,-82.8735504150391,,,
419649175.28169,-83.530158996582,,,
419719597.816901,-83.8042678833008,,,
419790020.352113,-83.0600204467773,,,
419860442.887324,-83.1853713989258,,,
419930865.422535,-83.9234771728516,,,
420001287.957747,-83.9133529663086,,,
420071710.492958,-83.0251846313477,,,
420142133.028169,-82.9549942016602,,,
420212555.56338,-83.6959228515625,,,
420282978.098592,-83.8688201904297,,,
420353400.633803,-84.0943908691406,,,
420423823.169014,-84.5681838989258,,,
420494245.704225,-84.4236755371094,,,
420564668.239437,-85.0280990600586,,,
420635090.774648,-85.2654266357422,,,
420705513.309859,-84.6281585693359,,,
420775935.84507,-84.6996841430664,,,
420846358.380282,-84.8210144042969,,,
420916780.915493,-84.846794128418,,,
420987203.450704,-85.2566986083984,,,
421057625.985915,-85.675651550293,,,
421128048.521127,-85.6479110717773,,,
421198471.056338,-84.9669570922852,,,
421268893.591549,-85.2752075195313,,,
421339316.126761,-85.8636169433594,,,
421409738.661972,-85.1624755859375,,,
421480161.197183,-84.3417358398438,,,
421550583.732394,-84.5636444091797,,,
421621006.267606,-85.0434951782227,,,
421691428.802817,-84.6947174072266,,,
421761851.338028,-84.5713119506836,,,
421832273.873239,-84.7332229614258,,,
421902696.408451,-84.9346771240234,,,
421973118.943662,-85.489143371582,,,
422043541.478873,-85.3387451171875,,,
422113964.014085,-85.131217956543,,,
422184386.549296,-85.1289901733398,,,
422254809.084507,-84.7089920043945,,,
422325231.619718,-84.3427352905273,,,
422395654.15493,-84.3064804077148,,,
422466076.690141,-84.8005142211914,,,
422536499.225352,-84.9438858032227,,,
422606921.760563,-85.1609954833984,,,
422677344.295775,-85.0564346313477,,,
422747766.830986,-84.7647933959961,,,
422818189.366197,-85.4364547729492,,,
422888611.901408,-85.9623031616211,,,
422959034.43662,-85.565315246582,,,
423029456.971831,-85.2053680419922,,,
423099879.507042,-85.2954864501953,,,
423170302.042253,-85.137825012207,,,
423240724.577465,-84.4516525268555,,,
423311147.112676,-84.6882400512695,,,
423381569.647887,-85.2506103515625,,,
423451992.183099,-84.9009323120117,,,
423522414.71831,-84.250846862793,,,
423592837.253521,-83.8768997192383,,,
423663259.788732,-84.2416839599609,,,
423733682.323944,-84.4842224121094,,,
423804104.859155,-84.8784027099609,,,
423874527.394366,-84.7816314697266,,,
423944949.929577,-85.0082855224609,,,
424015372.464789,-86.0504760742188,,,
424085795,-85.4209747314453,,,
424156217.535211,-84.6269226074219,,,
424226640.070423,-85.3862533569336,,,
424297062.605634,-85.406120300293,,,
424367485.140845,-84.8110046386719,,,
424437907.676056,-84.7125473022461,,,
424508330.211268,-84.6927490234375,,,
424578752.746479,-84.720588684082,,,
424649175.28169,-84.8554534912109,,,
424719597.816901,-84.7212219238281,,,
424790020.352113,-84.6877517700195,,,
424860442.887324,-85.5894241333008,,,
424930865.422535,-86.1616668701172,,,
425001287.957747,-85.9731292724609,,,
425071710.492958,-84.61669921875,,,
425142133.028169,-84.5298156738281,,,
425212555.56338,-85.7204437255859,,,
425282978.098592,-85.2417449951172,,,
425353400.633803,-84.8289489746094,,,
425423823.169014,-84.9832534790039,,,
425494245.704225,-84.6030960083008,,,
425564668.239437,-84.8929214477539,,,
425635090.774648,-85.9450378417969,,,
425705513.309859,-85.8132171630859,,,
425775935.84507,-85.2304534912109,,,
425846358.380282,-85.031364440918,,,
425916780.915493,-84.6699295043945,,,
425987203.450704,-84.4813003540039,,,
426057625.985915,-84.6204528808594,,,
426128048.521127,-85.402473449707,,,
426198471.056338,-85.7342834472656,,,
426268893.591549,-84.7899398803711,,,
426339316.126761,-83.857551574707,,,
426409738.661972,-84.1070251464844,,,
426480161.197183,-84.6881790161133,,,
426550583.732394,-85.594970703125,,,
426621006.267606,-86.0832061767578,,,
426691428.802817,-85.4281768798828,,,
426761851.338028,-84.7095794677734,,,
426832273.873239,-85.2926712036133,,,
426902696.408451,-85.321174621582,,,
426973118.943662,-84.7266464233398,,,
427043541.478873,-84.8508758544922,,,
427113964.014085,-84.8903503417969,,,
427184386.549296,-85.0275955200195,,,
427254809.084507,-85.2898483276367,,,
427325231.619718,-85.3976593017578,,,
427395654.15493,-85.0517883300781,,,
427466076.690141,-85.1499862670898,,,
427536499.225352,-85.3913955688477,,,
427606921.760563,-84.9886474609375,,,
427677344.295775,-85.2615814208984,,,
427747766.830986,-84.7546920776367,,,
427818189.366197,-84.2137145996094,,,
427888611.901408,-84.6552658081055,,,
427959034.43662,-85.1506958007813,,,
428029456.971831,-84.6540832519531,,,
428099879.507042,-85.1299057006836,,,
428170302.042253,-85.3814315795898,,,
428240724.577465,-85.0223922729492,,,
428311147.112676,-85.0122680664063,,,
428381569.647887,-84.6409606933594,,,
428451992.183099,-85.1046600341797,,,
428522414.71831,-85.0893096923828,,,
428592837.253521,-84.4750442504883,,,
428663259.788732,-85.4113693237305,,,
428733682.323944,-85.2725677490234,,,
428804104.859155,-84.7375335693359,,,
428874527.394366,-84.1724853515625,,,
428944949.929577,-84.5010833740234,,,
429015372.464789,-85.1364440917969,,,
429085795,-85.1522445678711,,,
429156217.535211,-84.6465835571289,,,
429226640.070423,-84.8970794677734,,,
429297062.605634,-84.8089904785156,,,
429367485.140845,-84.9520416259766,,,
429437907.676056,-85.5769653320313,,,
429508330.211268,-85.4716567993164,,,
429578752.746479,-85.6064834594727,,,
429649175.28169,-86.2115783691406,,,
429719597.816901,-85.2544555664063,,,
429790020.352113,-85.3883819580078,,,
429860442.887324,-85.6977691650391,,,
429930865.422535,-84.9531860351563,,,
430001287.957747,-84.7304992675781,,,
430071710.492958,-85.40234375,,,
430142133.028169,-85.9302368164063,,,
430212555.56338,-85.3445663452148,,,
430282978.098592,-85.3496780395508,,,
430353400.633803,-85.9812927246094,,,
430423823.169014,-85.5820922851563,,,
430494245.704225,-85.0674591064453,,,
430564668.239437,-84.9267959594727,,,
430635090.774648,-85.2511520385742,,,
430705513.309859,-85.1475143432617,,,
430775935.84507,-85.2611694335938,,,
430846358.380282,-84.6102981567383,,,
430916780.915493,-84.7892837524414,,,
430987203.450704,-85.2938079833984,,,
431057625.985915,-85.5272064208984,,,
431128048.521127,-85.7055435180664,,,
431198471.056338,-85.3744583129883,,,
431268893.591549,-84.4791564941406,,,
431339316.126761,-84.3323059082031,,,
431409738.661972,-84.2466812133789,,,
431480161.197183,-83.523811340332,,,
431550583.732394,-82.9218673706055,,,
431621006.267606,-83.962890625,,,
431691428.802817,-84.4073333740234,,,
431761851.338028,-84.4798889160156,,,
431832273.873239,-83.7684020996094,,,
431902696.408451,-82.1440200805664,,,
431973118.943662,-81.8103332519531,,,
432043541.478873,-81.4455947875977,,,
432113964.014085,-80.1928100585938,,,
432184386.549296,-79.4400253295898,,,
432254809.084507,-78.1289367675781,,,
432325231.619718,-77.3143692016602,,,
432395654.15493,-76.3212432861328,,,
432466076.690141,-75.6042861938477,,,
432536499.225352,-74.7349853515625,,,
432606921.760563,-73.5823669433594,,,
432677344.295775,-73.5518264770508,,,
432747766.830986,-73.059944152832,,,
432818189.366197,-72.1630172729492,,,
432888611.901408,-71.5196838378906,,,
432959034.43662,-71.0869903564453,,,
433029456.971831,-70.8711242675781,,,
433099879.507042,-70.502799987793,,,
433170302.042253,-70.4484176635742,,,
433240724.577465,-70.2346343994141,,,
433311147.112676,-69.8663864135742,,,
433381569.647887,-69.0401153564453,,,
433451992.183099,-67.4698715209961,,,
433522414.71831,-65.9563598632813,,,
433592837.253521,-64.1888275146484,,,
433663259.788732,-61.9211349487305,,,
433733682.323944,-60.1710815429688,,,
433804104.859155,-58.3186378479004,,,
433874527.394366,-56.8317489624023,,,
433944949.929577,-54.9023056030273,,,
434015372.464789,-53.5388259887695,,,
434085795,-52.1399612426758,,,
434156217.535211,-50.9420204162598,,,
434226640.070423,-49.739128112793,,,
434297062.605634,-48.7715339660645,,,
434367485.140845,-47.8248634338379,,,
434437907.676056,-47.0510444641113,,,
434508330.211268,-46.3838081359863,,,
434578752.746479,-45.7564086914063,,,
434649175.28169,-45.3447341918945,,,
434719597.816901,-44.9918327331543,,,
434790020.352113,-44.7381248474121,,,
434860442.887324,-44.6062545776367,,,
434930865.422535,-44.5861663818359,,,
435001287.957747,-44.6942024230957,,,
435071710.492958,-44.911376953125,,,
435142133.028169,-45.2677917480469,,,
435212555.56338,-45.7881851196289,,,
435282978.098592,-46.2754974365234,,,
435353400.633803,-47.1145515441895,,,
435423823.169014,-47.9721832275391,,,
435494245.704225,-48.8674964904785,,,
435564668.239437,-49.9368782043457,,,
435635090.774648,-51.2656707763672,,,
435705513.309859,-52.5851745605469,,,
435775935.84507,-53.8788299560547,,,
435846358.380282,-55.682559967041,,,
435916780.915493,-57.1093368530273,,,
435987203.450704,-58.9211730957031,,,
436057625.985915,-60.9201965332031,,,
436128048.521127,-62.7563209533691,,,
436198471.056338,-64.6298141479492,,,
436268893.591549,-66.9147033691406,,,
436339316.126761,-68.9851531982422,,,
436409738.661972,-71.380859375,,,
436480161.197183,-73.3343124389648,,,
436550583.732394,-75.4000625610352,,,
436621006.267606,-77.3424758911133,,,
436691428.802817,-79.7506637573242,,,
436761851.338028,-80.9540252685547,,,
436832273.873239,-82.0497207641602,,,
436902696.408451,-82.4154663085938,,,
436973118.943662,-83.5780944824219,,,
437043541.478873,-84.7303161621094,,,
437113964.014085,-84.0881423950195,,,
437184386.549296,-83.6982345581055,,,
437254809.084507,-84.3387985229492,,,
437325231.619718,-84.6733474731445,,,
437395654.15493,-85.0581359863281,,,
437466076.690141,-84.5281524658203,,,
437536499.225352,-84.6824188232422,,,
437606921.760563,-84.7901229858398,,,
437677344.295775,-84.8554534912109,,,
437747766.830986,-84.6231460571289,,,
437818189.366197,-84.7254943847656,,,
437888611.901408,-84.4549102783203,,,
437959034.43662,-85.9584808349609,,,
438029456.971831,-85.4965286254883,,,
438099879.507042,-85.869140625,,,
438170302.042253,-85.8145370483398,,,
438240724.577465,-84.8190078735352,,,
438311147.112676,-84.0222473144531,,,
438381569.647887,-83.4870376586914,,,
438451992.183099,-83.9203109741211,,,
438522414.71831,-84.1554489135742,,,
438592837.253521,-84.100212097168,,,
438663259.788732,-84.5461807250977,,,
438733682.323944,-84.5284576416016,,,
438804104.859155,-85.477668762207,,,
438874527.394366,-84.323371887207,,,
438944949.929577,-84.6950225830078,,,
439015372.464789,-84.5798416137695,,,
439085795,-84.9398498535156,,,
439156217.535211,-84.9485092163086,,,
439226640.070423,-83.4453430175781,,,
439297062.605634,-84.6161880493164,,,
439367485.140845,-84.3848114013672,,,
439437907.676056,-85.0909805297852,,,
439508330.211268,-85.5895614624023,,,
439578752.746479,-84.8513107299805,,,
439649175.28169,-84.4856872558594,,,
439719597.816901,-84.4030838012695,,,
439790020.352113,-85.2145919799805,,,
439860442.887324,-84.5456161499023,,,
439930865.422535,-83.6511154174805,,,
440001287.957747,-84.4011688232422,,,
440071710.492958,-84.5649261474609,,,
440142133.028169,-84.9806900024414,,,
440212555.56338,-84.3693161010742,,,
440282978.098592,-84.4357299804688,,,
440353400.633803,-85.1764450073242,,,
440423823.169014,-84.9145431518555,,,
440494245.704225,-84.4781875610352,,,
440564668.239437,-85.3556365966797,,,
440635090.774648,-84.8298187255859,,,
440705513.309859,-85.643180847168,,,
440775935.84507,-84.7876586914063,,,
440846358.380282,-84.557975769043,,,
440916780.915493,-84.4720916748047,,,
440987203.450704,-85.0561065673828,,,
441057625.985915,-84.8953170776367,,,
441128048.521127,-85.3320693969727,,,
441198471.056338,-84.5758895874023,,,
441268893.591549,-84.3067321777344,,,
441339316.126761,-84.808219909668,,,
441409738.661972,-85.7380828857422,,,
441480161.197183,-84.7103424072266,,,
441550583.732394,-83.9403686523438,,,
441621006.267606,-84.2496795654297,,,
441691428.802817,-85.5254898071289,,,
441761851.338028,-85.931510925293,,,
441832273.873239,-84.5153350830078,,,
441902696.408451,-84.005859375,,,
441973118.943662,-84.6330795288086,,,
442043541.478873,-84.1165008544922,,,
442113964.014085,-84.2278289794922,,,
442184386.549296,-85.6454696655273,,,
442254809.084507,-85.0320205688477,,,
442325231.619718,-85.6652526855469,,,
442395654.15493,-84.5822143554688,,,
442466076.690141,-84.6951065063477,,,
442536499.225352,-85.2584686279297,,,
442606921.760563,-85.7823104858398,,,
442677344.295775,-85.9446105957031,,,
442747766.830986,-85.1440048217773,,,
442818189.366197,-84.1227111816406,,,
442888611.901408,-85.5230865478516,,,
442959034.43662,-85.323127746582,,,
443029456.971831,-85.7134780883789,,,
443099879.507042,-83.7857284545898,,,
443170302.042253,-83.7925109863281,,,
443240724.577465,-85.4637680053711,,,
443311147.112676,-85.8147735595703,,,
443381569.647887,-84.9268112182617,,,
443451992.183099,-86.2667083740234,,,
443522414.71831,-84.1404724121094,,,
443592837.253521,-85.732063293457,,,
443663259.788732,-85.0850830078125,,,
443733682.323944,-85.3295822143555,,,
443804104.859155,-84.8339004516602,,,
443874527.394366,-83.9012985229492,,,
443944949.929577,-84.3686294555664,,,
444015372.464789,-85.1182250976563,,,
444085795,-85.568603515625,,,
444156217.535211,-85.5328063964844,,,
444226640.070423,-85.093017578125,,,
444297062.605634,-84.1935577392578,,,
444367485.140845,-84.7243804931641,,,
444437907.676056,-85.5204162597656,,,
444508330.211268,-85.0775680541992,,,
444578752.746479,-86.0625305175781,,,
444649175.28169,-85.198371887207,,,
444719597.816901,-84.7908782958984,,,
444790020.352113,-85.2381820678711,,,
444860442.887324,-84.4248886108398,,,
444930865.422535,-85.4247817993164,,,
445001287.957747,-85.2950973510742,,,
445071710.492958,-84.6843795776367,,,
445142133.028169,-84.3688354492188,,,
445212555.56338,-84.3444671630859,,,
445282978.098592,-84.6618041992188,,,
445353400.633803,-85.587776184082,,,
445423823.169014,-85.1724014282227,,,
445494245.704225,-85.3237915039063,,,
445564668.239437,-85.1438674926758,,,
445635090.774648,-84.6803894042969,,,
445705513.309859,-84.4159393310547,,,
445775935.84507,-84.5897064208984,,,
445846358.380282,-84.526985168457,,,
445916780.915493,-85.1057586669922,,,
445987203.450704,-85.7895431518555,,,
446057625.985915,-85.0750732421875,,,
446128048.521127,-85.7579498291016,,,
446198471.056338,-84.929443359375,,,
446268893.591549,-83.5710906982422,,,
446339316.126761,-83.2539443969727,,,
446409738.661972,-83.626091003418,,,
446480161.197183,-85.0884704589844,,,
446550583.732394,-84.7243804931641,,,
446621006.267606,-84.590087890625,,,
446691428.802817,-85.2164154052734,,,
446761851.338028,-84.4807434082031,,,
446832273.873239,-85.4749298095703,,,
446902696.408451,-85.2565612792969,,,
446973118.943662,-86.1702423095703,,,
447043541.478873,-85.4191284179688,,,
447113964.014085,-85.5838470458984,,,
447184386.549296,-84.9437103271484,,,
447254809.084507,-84.2211151123047,,,
447325231.619718,-84.2522964477539,,,
447395654.15493,-83.718879699707,,,
447466076.690141,-83.7680587768555,,,
447536499.225352,-85.0536041259766,,,
447606921.760563,-85.6484832763672,,,
447677344.295775,-85.7066268920898,,,
447747766.830986,-84.2562103271484,,,
447818189.366197,-85.0046081542969,,,
447888611.901408,-84.9719314575195,,,
447959034.43662,-84.2402648925781,,,
448029456.971831,-84.5319290161133,,,
448099879.507042,-85.9574279785156,,,
448170302.042253,-85.1183776855469,,,
